observedStorage,observedOutflow,observedWaterSupply,elevationEnd,inflow,storage,outflow,totalWaterSupply,waterSupply,elevation,totalIndoor,totalOutdoor,numOfHouseholds,population,shiftFactor,ignore,deficit,reliability,resilience,sumDeficit,nonzerodeficit,maxDeficit,averageDemand,sustainabilityindex
4384251.203129102,0.0,0.0,0.0,-42.20308462941363,86003.41007398517,3689.2561983471073,2205.783518200318,2205.783518200318,247.27314811629248,3.514366149352732E8,1.2431454083678228E8,170848.0,449218.0,0.969,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4390402.6530077355,0.0,0.0,0.0,6151.44987863351,85813.56849508743,3570.2479338842977,2771.0435236469643,2771.0435236469643,247.25274381933443,3.411200532308799E8,2.5654837079700863E8,171355.0,450543.0,0.9686666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4431525.806423352,0.0,0.0,0.0,41123.15341561656,111220.60941433601,13884.297520661159,1831.8149757067827,1831.8149757067827,249.77161559366837,3.5351675159109217E8,4.157555219211595E7,171863.0,451846.0,0.9683333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4478514.409157502,0.0,0.0,0.0,46988.60273414996,112706.13882152576,43636.36363636363,1866.709690596659,1866.709690596659,249.9089992436443,3.54517830435079E8,4.8100688319990836E7,172370.0,453121.0,0.968,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4521416.582021271,0.0,0.0,0.0,42902.172863768574,111270.67374554975,41652.89256198347,2684.745377761186,2684.745377761186,249.776245606728,3.211677463713797E8,2.5788758969629955E8,172878.0,454442.0,0.9676666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4589481.694033063,0.0,0.0,0.0,68065.11201179249,114951.3936239835,61487.603305785095,2896.7888275738273,2896.7888275738273,250.10796981598756,3.566095646217791E8,2.6818004930623546E8,173385.0,455749.0,0.9673333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4597815.181198537,0.0,0.0,0.0,8333.487165474327,111339.4630751302,9917.355371900827,2028.0623424267858,2028.0623424267858,249.78260733146493,3.461073132815551E8,9.13123135431321E7,173893.0,457014.0,0.967,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4610739.686145427,0.0,0.0,0.0,12924.50494688931,115176.98213472874,6148.760330578512,2938.2255567122647,2938.2255567122647,250.12740369871887,3.5868151011010164E8,2.750453234572454E8,174400.0,458283.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4690636.266089802,0.0,0.0,0.0,79896.57994437491,119286.59798690931,65454.54545454545,10332.41863764891,10332.41863764891,250.48143676661866,3.481266452680165E8,1.8804057869558673E9,174908.0,459635.0,0.9663333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4727194.771967608,0.0,0.0,0.0,36558.50587780576,119858.67797460235,29752.066115702477,6234.359774410266,6234.359774410266,250.53072001848744,3.6075708448699266E8,9.838915828466213E8,175415.0,460970.0,0.966,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4774016.717916682,0.0,0.0,0.0,46821.94594907446,123675.55414536371,35702.479338842975,7302.590439470128,7302.590439470128,250.85953429922156,3.618065044157235E8,1.213241913998023E9,175923.0,462246.0,0.9656666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4774418.972289142,0.0,0.0,0.0,402.25437245987666,115106.50365832639,5950.413223140496,3020.8916363567105,3020.8916363567105,250.1213321552659,3.5113617138529646E8,3.0042037330727154E8,176430.0,463576.0,0.9653333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4777029.6242448855,0.0,0.0,0.0,2610.651955743523,111948.54808271624,3966.9421487603304,1801.6653825933279,1801.6653825933279,249.83893628805293,3.6390224169849384E8,2.4687291685310565E7,176938.0,464871.0,0.965,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4777251.004213965,0.0,0.0,0.0,221.37996907911298,105933.89803180483,3570.2479338842977,2665.782086106243,2665.782086106243,249.28269379744796,3.5317157649238586E8,2.2179369006114876E8,177445.0,466228.0,0.9646666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4778353.265281817,0.0,0.0,0.0,1102.2610678519611,101438.70646844535,3689.2561983471073,1908.1964328643262,1908.1964328643262,248.85823558522637,3.659803188883018E8,4.558620651401479E7,177953.0,467504.0,0.9643333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4879300.053931501,0.0,0.0,0.0,100946.78864968383,138934.40157063995,61487.603305785095,1963.4902417044216,1963.4902417044216,252.09164420540722,3.67018539988645E8,5.647394879380047E7,178460.0,468789.0,0.964,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4989323.112610688,0.0,0.0,0.0,110023.05867918799,177491.03974711642,69421.48760330575,2044.9328994059,2044.9328994059,254.91182598935416,3.3244693218026435E8,1.0861139577484451E8,178968.0,470114.0,0.9636666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5141028.510982772,0.0,0.0,0.0,151705.39837208408,211303.36947469242,115041.32231404957,2851.7463304587823,2851.7463304587823,257.1478882472719,3.6911370431698895E8,2.4596098523872462E8,179475.0,471493.0,0.9633333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5246708.043908143,0.0,0.0,0.0,105679.53292537063,206269.5863160415,107107.43801652893,3605.8780674928707,3605.8780674928707,256.8279652581906,3.582336355072011E8,4.194948423904299E8,179983.0,472806.0,0.963,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5345883.24212581,0.0,0.0,0.0,99175.19821766633,126960.53527548298,176528.9256198347,1955.3236383901344,1955.3236383901344,251.1326815436766,3.711848720269557E8,5.054621499807438E7,180490.0,474058.0,0.9626666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5365953.858610076,0.0,0.0,0.0,20070.6164842662,126520.12494859305,17851.239669421488,2659.7871417346564,2659.7871417346564,251.0971903415741,3.602232524072787E8,2.1344900343581524E8,180998.0,475321.0,0.9623333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5379966.44784726,0.0,0.0,0.0,14012.589237184724,126578.96330916691,11900.826446280991,2052.9244303298647,2052.9244303298647,251.10193192917777,3.7325799198976445E8,6.95239774933176E7,181505.0,476629.0,0.962,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5387506.3633487765,0.0,0.0,0.0,7539.915501516213,120668.02594005466,5950.413223140496,7500.439647487962,7500.439647487962,250.60044330979105,3.7433909205760056E8,1.2433821401705728E9,182012.0,477959.0,0.9616666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5387441.162995854,0.0,0.0,0.0,-65.20035292241172,112749.31974037075,5950.413223140496,1903.0926236210062,1903.0926236210062,249.91299266996862,3.632552272570177E8,4.721049059705168E7,182520.0,479264.0,0.9613333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5391458.149284708,0.0,0.0,0.0,4016.9862888539687,112402.83596507342,1983.4710743801652,2379.9989897711157,2379.9989897711157,249.88094940951385,3.7641429559201944E8,1.3691226650122723E8,183027.0,480555.0,0.961,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5411247.109218762,0.0,0.0,0.0,19788.95993405381,112021.5038846107,17851.23966942149,2319.052345094997,2319.052345094997,249.84568333345146,3.6528346962425363E8,1.3489790555193278E8,183535.0,481859.0,0.9606666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5455668.1381330965,0.0,0.0,0.0,44421.028914334,111827.03190422182,41652.89256198347,2962.6083327395017,2962.6083327395017,249.8276983172313,3.7851393466040915E8,2.604718618922476E8,184042.0,483149.0,0.9603333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5506170.129153913,0.0,0.0,0.0,50501.991020816604,111831.25936279882,47603.30578512396,2894.4577771157406,2894.4577771157406,249.8280892779801,3.79571381733302E8,2.4471546302448097E8,184550.0,484456.0,0.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5555961.051629768,0.0,0.0,0.0,49790.92247585471,111051.94384981929,47603.30578512396,2966.9322037103934,2966.9322037103934,249.75601718762778,3.437812472266438E8,2.9613713704180837E8,185057.0,485811.0,0.9596666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5612297.874567387,0.0,0.0,0.0,56336.82293761865,109729.28453452495,53553.719008264445,4105.763244648681,4105.763244648681,249.63369597100942,3.817040186531256E8,5.03841454351208E8,185582.0,487158.0,0.9593333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5643303.274248451,0.0,0.0,0.0,31005.39968106469,103409.78479976082,27768.59504132232,9556.304374506488,9556.304374506488,249.04926059370766,3.7043362556159073E8,1.690703749690708E9,186107.0,488524.0,0.959,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5663956.802144093,0.0,0.0,0.0,20653.52789564206,114602.80692103108,6148.760330578512,3311.7454437932925,3311.7454437932925,250.07793994840034,3.8386700911897975E8,3.304219088577012E8,186632.0,489811.0,0.9586666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5703439.005128789,0.0,0.0,0.0,39482.20298469525,127986.09614260694,23801.652892561982,2297.2608705574103,2297.2608705574103,251.21532807982973,3.7253873304749924E8,1.2294258017274325E8,187157.0,491200.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5763989.716569482,0.0,0.0,0.0,60550.71144069316,125377.63749715552,59504.132231404954,3655.0378547396417,3655.0378547396417,251.00512108124389,3.860366063593466E8,4.022948275437947E8,187682.0,492590.0,0.958,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5813272.05687484,0.0,0.0,0.0,49282.340305357015,120462.62107895156,47603.305785123965,6594.050938437011,6594.050938437011,250.58274819770432,3.871135878815301E8,1.0351145361829066E9,188206.0,493991.0,0.9576666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5818125.35764052,0.0,0.0,0.0,4853.300765680583,116354.06906312956,5950.413223140496,3011.439558362091,3011.439558362091,250.22880677663073,3.7566445133327186E8,2.7385343589637685E8,188731.0,495334.0,0.9573333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5826295.209723153,0.0,0.0,0.0,8169.852082633022,111999.98062543827,9917.355371900827,2606.585148423457,2606.585148423457,249.84369283505393,3.8928320642422E8,1.729142561772027E8,189256.0,496676.0,0.957,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5861877.074872215,0.0,0.0,0.0,35581.86514906195,110065.69951571907,33719.00826446282,3797.1379943183897,3797.1379943183897,249.66480805657255,3.7775990889145845E8,4.412201834504501E8,189781.0,498030.0,0.9566666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5931783.481127528,0.0,0.0,0.0,69906.40625531245,116052.64285027873,61487.603305785095,2431.8596149678783,2431.8596149678783,250.20283966663325,3.914413488893963E8,1.3307069544749244E8,190306.0,499336.0,0.9563333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5979103.111672511,0.0,0.0,0.0,47319.630544983986,111638.6640063583,49586.77685950412,2146.832529400402,2146.832529400402,249.81027781433073,3.925063482497242E8,7.053005069147672E7,190831.0,500645.0,0.956,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6099573.298902857,0.0,0.0,0.0,120470.18723034541,170405.03816624547,59504.13223140493,2199.6808390535193,2199.6808390535193,254.41186115615926,3.554595785206983E8,1.1897532992518471E8,191355.0,501985.0,0.9556666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6155890.565201015,0.0,0.0,0.0,56317.26629815789,155483.26262291122,63471.07438016526,7767.967461327155,7767.967461327155,253.33672091627668,3.9457983730212903E8,1.2808427357805061E9,191880.0,503231.0,0.9553333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6244995.886839326,0.0,0.0,0.0,89105.32163831026,172242.00965324408,69421.48760330575,2925.087004671809,2925.087004671809,254.54147178813548,3.829011193305418E8,2.4799194507202163E8,192405.0,504558.0,0.955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6266374.953307453,0.0,0.0,0.0,21379.06646812715,125853.06832659483,65454.54545454545,2313.462340230972,2313.462340230972,251.04343446906236,3.967577546363975E8,1.0221794860853188E8,192930.0,505898.0,0.9546666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6279573.97507634,0.0,0.0,0.0,13199.021768887584,124816.22780479978,11900.826446280991,2335.0358444016465,2335.0358444016465,250.95780046560992,3.8497777743994564E8,1.1865097514486718E8,193455.0,507154.0,0.9543333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6305827.4693675535,0.0,0.0,0.0,26253.494291213436,122551.36167508837,23801.652892561982,4716.7075283628865,4716.7075283628865,250.76268794582083,3.9885979700430906E8,6.184562902461936E8,193980.0,508507.0,0.954,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6371255.676581534,0.0,0.0,0.0,65428.2072139803,108034.10633174743,59504.132231404954,20441.3303259163,20441.3303259163,249.47692373363057,3.999226063286028E8,4.0089354923120117E9,194504.0,509836.0,0.9536666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6372200.332021991,0.0,0.0,0.0,944.6554404567162,99410.92890407107,5950.413223140496,3617.419644992575,3617.419644992575,248.65738598495156,3.880884196128032E8,3.9212938635752434E8,195029.0,511185.0,0.9533333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6374713.5107924845,0.0,0.0,0.0,2513.1787704940384,95921.06717375875,3689.2561983471073,2313.7843024592485,2313.7843024592485,248.31171822244045,4.020958659953311E8,9.694927919642678E7,195554.0,512540.0,0.9530000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6379918.31066878,0.0,0.0,0.0,5204.799876295151,95235.58420509752,3570.2479338842977,2320.0349110720827,2320.0349110720827,248.24382173188368,3.9017772387734E8,1.1021557458861132E8,196079.0,513923.0,0.9526666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6393504.23715446,0.0,0.0,0.0,13585.926485679774,102827.04113147342,3689.2561983471073,2305.2133609567654,2305.2133609567654,248.99536771769846,4.042721724472377E8,9.292436190305579E7,196604.0,515264.0,0.9523333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6441832.355870192,0.0,0.0,0.0,48328.11871573265,111221.78667245201,37685.950413223145,2247.422761530992,2247.422761530992,249.77172446799705,4.0531809355185896E8,7.941396083351377E7,197129.0,516604.0,0.952,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6466306.036024505,0.0,0.0,0.0,24473.680154313442,111334.30734995061,21818.181818181823,2542.977658632996,2542.977658632996,249.78213052343943,3.670470164808667E8,1.814313587606075E8,197653.0,517931.0,0.9516666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6522516.848201384,0.0,0.0,0.0,56210.81217687867,111195.40359829631,53553.719008264445,2795.996920268645,2795.996920268645,249.76928452772555,4.074304449155653E8,1.956200155565572E8,198178.0,519214.0,0.9513333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6548362.238346473,0.0,0.0,0.0,25845.39014508952,109549.50204548151,23801.65289256199,3689.6388053423134,3689.6388053423134,249.61706945764186,3.9532930071842605E8,4.004649880406549E8,198703.0,520560.0,0.951,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6556781.44189324,0.0,0.0,0.0,8419.203546766983,106308.5960911439,6148.760330578512,5511.349170526062,5511.349170526062,249.31734635079476,4.095950826374577E8,7.791121119289253E8,199228.0,521928.0,0.9506666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6558734.113996132,0.0,0.0,0.0,1952.6721028919283,100448.31279983599,5950.413223140496,1862.5421710593496,1862.5421710593496,248.76013795560974,3.974594849849869E8,4260168.482433042,199753.0,523332.0,0.9503333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6560206.702888741,0.0,0.0,0.0,1472.5888926089788,93628.34991320333,6148.760330578512,2143.7914486631166,2143.7914486631166,248.08462657618892,4.117610786959756E8,5.061940924411234E7,200277.0,524656.0,0.95,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6562467.066958687,0.0,0.0,0.0,2260.364069945859,86979.06036170092,6148.760330578512,2760.8932908697643,2760.8932908697643,247.37801164678643,4.128407901487607E8,1.826383959347117E8,200802.0,525992.0,0.9496666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6560335.325934661,0.0,0.0,0.0,-2131.741024026963,71651.27807106359,5950.413223140496,7245.628043469875,7245.628043469875,245.57839130787764,4.005507949832819E8,1.1622117732982793E9,201327.0,527303.0,0.9493333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6567752.3850355195,0.0,0.0,0.0,7417.059100858784,72625.76723174685,3689.2561983471073,2753.3137418284036,2753.3137418284036,245.70308601813778,4.150120180556909E8,1.7883238420312336E8,201852.0,528688.0,0.9490000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6626490.508312849,0.0,0.0,0.0,58738.1232773303,110187.10206754321,17851.23966942149,3325.5487721124136,3325.5487721124136,249.67603551905515,4.026615628179155E8,3.1460450561258906E8,202377.0,530015.0,0.9486666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6669226.911635821,0.0,0.0,0.0,42736.403322971004,110932.14501424033,39669.42148760331,2321.938888670639,2321.938888670639,249.74493803886438,4.171519193601265E8,8.365203569796288E7,202902.0,531297.0,0.9483333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6723957.285958806,0.0,0.0,0.0,54730.37432298514,111434.4567491578,51570.24793388428,2657.8146541835017,2657.8146541835017,249.79139246732245,4.182355505534116E8,1.5501127222971177E8,203426.0,532644.0,0.9480000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6813281.452496221,0.0,0.0,0.0,89324.1665374155,142538.93329869705,55537.19008264461,2682.499905231889,2682.499905231889,252.36600344791424,3.7870676140218157E8,1.9986426324395093E8,203951.0,533951.0,0.9476666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6870051.922633377,0.0,0.0,0.0,56770.470137155186,133903.21191650952,61487.603305785095,3918.5882135578995,3918.5882135578995,251.69216874176078,4.2033806531812346E8,4.248368379360363E8,204476.0,535276.0,0.9473333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6922526.680000484,0.0,0.0,0.0,52474.75736710708,119260.86302758887,59504.13223140493,7612.974024623032,7612.974024623032,250.47921976460964,4.078075701153087E8,1.2341854728072093E9,205001.0,536625.0,0.9470000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6942657.805742346,0.0,0.0,0.0,20131.125741861586,124572.87102261605,11900.826446280991,2918.2913005534274,2918.2913005534274,250.93683589099035,4.224700533392695E8,2.0695728967152283E8,205526.0,537943.0,0.9466666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7009929.6770813195,0.0,0.0,0.0,67271.87133897332,122490.06076737067,65454.54545454545,3900.136139673258,3900.136139673258,250.75740702682378,4.098722879141282E8,4.31322807074306E8,206051.0,539289.0,0.9463333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7024601.9171486795,0.0,0.0,0.0,14672.240067359857,128530.21910052841,5950.413223140496,2681.6685110616213,2681.6685110616213,251.259177137604,4.2466604505122036E8,1.5372566157268813E8,206575.0,540643.0,0.9460000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7026873.845632252,0.0,0.0,0.0,2271.9284835731737,120036.56088087251,6148.760330578512,4616.8263726505575,4616.8263726505575,250.54604418339702,4.257542130928266E8,5.70019154812393E8,207100.0,541931.0,0.9456666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7031731.581933656,0.0,0.0,0.0,4857.736301403865,116421.28526875192,5950.413223140496,2522.598690383965,2522.598690383965,250.23459728366228,4.1303344267499703E8,1.3104952494015871E8,207625.0,543228.0,0.9453333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7031565.7640771,0.0,0.0,0.0,-165.81785655579296,111765.5912012073,1983.4710743801652,2506.4051366086587,2506.4051366086587,249.8220162028306,4.278563634524253E8,1.1273392146689631E8,208150.0,544559.0,0.9450000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7073620.804573538,0.0,0.0,0.0,42055.04049643784,111103.99343818687,39669.42148760331,3047.2167718550195,3047.2167718550195,249.76083079979531,4.150864087585623E8,2.4214803384928492E8,208675.0,545877.0,0.9446666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7117528.944502454,0.0,0.0,0.0,43908.13992891663,110402.10840601657,41652.89256198347,2957.1323991035315,2957.1323991035315,249.6959195788418,4.299787576864659E8,2.0782597021935603E8,209200.0,547215.0,0.9443333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7187990.002296066,0.0,0.0,0.0,70461.0577936121,117258.503754552,61487.603305785095,2117.0591392917654,2117.0591392917654,250.3067215501854,4.3104790723905426E8,2.556686209125622E7,209724.0,548557.0,0.9440000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7268416.065129175,0.0,0.0,0.0,80426.06283310856,139791.51945419147,55537.19008264461,2355.857050824756,2355.857050824756,252.1568838068345,3.9026771661141115E8,1.1785182708600157E8,210249.0,549884.0,0.9436666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7434574.709345234,0.0,0.0,0.0,166158.64421605863,199333.45697833234,103140.49586776864,3476.2108241493906,3476.2108241493906,256.378122250362,4.331256814956065E8,3.1663570879987705E8,210774.0,551165.0,0.9433333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7491996.471998169,0.0,0.0,0.0,57421.76265293548,177303.5288127012,77355.37190082643,2096.3189177403124,2096.3189177403124,254.8985958380513,4.201500950518181E8,3.1991350268029403E7,211299.0,552479.0,0.9430000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7513616.589858703,0.0,0.0,0.0,21620.11786053443,122769.28182715442,71404.95867768595,4749.406168395278,4749.406168395278,250.78146121874175,4.3519386067016846E8,5.891747843946106E8,211824.0,553775.0,0.9426666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7515160.895934305,0.0,0.0,0.0,1544.3060756017649,112366.38107607735,5950.413223140496,5996.793603538346,5996.793603538346,249.87757801498913,4.222269571127896E8,8.711826020168815E8,212349.0,555125.0,0.9423333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7517169.527303605,0.0,0.0,0.0,2008.631369299888,105748.10377438278,6148.760330578512,2478.148340415935,2478.148340415935,249.2655113080905,4.3738081130428505E8,9.71149483200198E7,212873.0,556483.0,0.9420000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7518722.04202362,0.0,0.0,0.0,1552.5147200141773,81365.43862681821,6148.760330578512,19786.41953700022,19786.41953700022,246.7543146249639,4.38444726903713E8,3.8291599068498926E9,213398.0,557791.0,0.9416666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7532634.248060673,0.0,0.0,0.0,13912.206037052978,71883.5673936313,5950.413223140496,17443.664047099395,17443.664047099395,245.60811482963933,4.253123860684377E8,3.336998494771795E9,213923.0,559103.0,0.9413333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7535019.801865978,0.0,0.0,0.0,2385.5538053054834,68289.49296384286,3689.2561983471073,2290.372036746803,2290.372036746803,245.15822046882187,4.4056933007312363E8,5.342617521523777E7,214448.0,560432.0,0.9410000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7576045.411163435,0.0,0.0,0.0,41025.60929745721,102310.06284236995,3570.2479338842977,3434.791485045825,3434.791485045825,248.9445426745612,4.274103218903799E8,3.13417599509476E8,214973.0,561805.0,0.9406666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7594560.305735626,0.0,0.0,0.0,18514.8945721906,109409.89677425631,7933.884297520661,3481.1763427835604,3481.1763427835604,249.60415858450534,4.427130101500944E8,3.0811936068769395E8,215498.0,563129.0,0.9403333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7642108.080205952,0.0,0.0,0.0,47547.774470325596,111254.31828264234,43636.36363636363,2066.9893255760167,2066.9893255760167,249.7747330327053,4.437866548737419E8,2028880.738506442,216022.0,564522.0,0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7755891.122624957,0.0,0.0,0.0,113783.0424190056,163077.39903844285,57520.66115702477,4439.300506180553,4439.300506180553,253.89148287226553,4.0181589681122035E8,5.556680671442897E8,216547.0,565894.0,0.9396666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7951804.239482959,0.0,0.0,0.0,195913.11685800183,211502.0630592043,140826.44628099163,6662.006556248968,6662.006556248968,257.16026174238414,4.4597294046323806E8,9.909120905222794E8,217072.0,567235.0,0.9393333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7982294.635714124,0.0,0.0,0.0,30490.396231164894,170075.12584460218,69421.48760330575,2495.8458424614337,2495.8458424614337,254.38858363399436,4.3266880500501245E8,1.05644014173583E8,217597.0,568594.0,0.9390000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7990422.297195198,0.0,0.0,0.0,8127.661481073826,128449.32555483966,47603.305785123965,2150.1559857123975,2150.1559857123975,251.25265819605445,4.481384375583884E8,1.5614776142000284E7,218122.0,569939.0,0.9386666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7991748.814833591,0.0,0.0,0.0,1326.5176383925673,120812.73684851802,5950.413223140496,3012.6931215737072,3012.6931215737072,250.61290979053396,4.346928273298701E8,2.15095432827264E8,218647.0,571262.0,0.9383333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7991750.345699282,0.0,0.0,0.0,1.5308656913445897,106985.53978955286,6148.760330578512,7679.967594077988,7679.967594077988,249.37995096546314,4.502676547902014E8,1.2061747970759652E9,219171.0,572612.0,0.9380000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7991609.7250305675,0.0,0.0,0.0,-140.6206687148139,97593.45004516089,6148.760330578512,3102.7087450986446,3102.7087450986446,248.47736628814985,4.513453850020902E8,2.1785776178241816E8,219696.0,573958.0,0.9376666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8004909.950061592,0.0,0.0,0.0,13300.225031024738,98929.60550608147,5950.413223140496,6013.656346963656,6013.656346963656,248.60971132191776,4.3781783192489725E8,8.592287430786384E8,220221.0,575292.0,0.9373333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8024041.985115722,0.0,0.0,0.0,19132.03505412922,111610.72377401772,3966.9421487603304,2483.9746374326137,2483.9746374326137,249.80769386608875,4.534971359772951E8,8.225525990192562E7,220746.0,576655.0,0.937,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
